trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
185,False,"{'a': 0.002, 'e': 0.6921171816887304}",20,0,-44.37423907814667,"{0: 14, 1: 4, 2: 0, 3: 2, 4: 0}",0
186,False,"{'a': 0.002, 'e': 0.6907343306373547}",25,10,-40.75024621185906,"{0: 13, 1: 0, 2: 0, 3: 1, 4: 1}",1
187,False,"{'a': 0.002, 'e': 0.6893542425242224}",20,5,-25.042185879541222,"{0: 11, 1: 2, 2: 1, 3: 1, 4: 0}",1
188,False,"{'a': 0.002, 'e': 0.6879769118289795}",20,0,-24.85837341576976,"{0: 15, 1: 1, 2: 4, 3: 0, 4: 0}",0
189,False,"{'a': 0.002, 'e': 0.686602333042301}",20,0,-80.97567282606899,"{0: 15, 1: 2, 2: 1, 3: 0, 4: 2}",0
190,False,"{'a': 0.002, 'e': 0.6852305006658703}",20,0,-62.360242637507056,"{0: 15, 1: 1, 2: 2, 3: 1, 4: 1}",0
191,False,"{'a': 0.002, 'e': 0.6838614092123558}",25,5,-41.81938927188294,"{0: 16, 1: 1, 2: 2, 3: 0, 4: 1}",1
192,False,"{'a': 0.002, 'e': 0.6824950532053901}",20,0,-61.92445844768871,"{0: 13, 1: 4, 2: 2, 3: 0, 4: 1}",0
193,False,"{'a': 0.002, 'e': 0.6811314271795471}",25,0,-53.72540203097263,"{0: 18, 1: 2, 2: 3, 3: 2, 4: 0}",0
194,False,"{'a': 0.002, 'e': 0.679770525680321}",20,0,-64.15505631970468,"{0: 13, 1: 1, 2: 5, 3: 1, 4: 0}",0
195,False,"{'a': 0.002, 'e': 0.678412343264104}",30,7,-80.31326132101182,"{0: 17, 1: 0, 2: 4, 3: 1, 4: 1}",1
196,False,"{'a': 0.002, 'e': 0.6770568744981647}",20,16,6.412987381044389,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
197,False,"{'a': 0.002, 'e': 0.675704113960626}",20,0,-117.14401950545985,"{0: 13, 1: 2, 2: 2, 3: 1, 4: 2}",0
198,False,"{'a': 0.002, 'e': 0.6743540562404442}",30,12,-53.01441523157205,"{0: 14, 1: 0, 2: 3, 3: 0, 4: 1}",1
199,False,"{'a': 0.002, 'e': 0.6730066959373864}",20,12,2.9919068559490487,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
200,False,"{'a': 0.002, 'e': 0.6716620276620098}",25,0,-88.94520638126647,"{0: 18, 1: 0, 2: 5, 3: 1, 4: 1}",0
201,False,"{'a': 0.002, 'e': 0.6703200460356393}",25,14,-54.137549959087536,"{0: 8, 1: 0, 2: 1, 3: 1, 4: 1}",1
202,False,"{'a': 0.002, 'e': 0.6689807456903467}",20,0,-34.00693712006768,"{0: 13, 1: 5, 2: 1, 3: 1, 4: 0}",0
203,False,"{'a': 0.002, 'e': 0.6676441212689289}",25,0,-91.7547968284578,"{0: 17, 1: 1, 2: 5, 3: 1, 4: 1}",0
204,False,"{'a': 0.002, 'e': 0.6663101674248864}",20,0,-63.20914262644682,"{0: 12, 1: 3, 2: 4, 3: 1, 4: 0}",0
205,False,"{'a': 0.002, 'e': 0.6649788788224019}",20,15,7.674930318484505,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
206,False,"{'a': 0.002, 'e': 0.6636502501363194}",35,3,-114.59552079698369,"{0: 20, 1: 4, 2: 6, 3: 1, 4: 1}",1
207,False,"{'a': 0.002, 'e': 0.6623242760521222}",25,10,-10.083941432998987,"{0: 12, 1: 1, 2: 2, 3: 0, 4: 0}",1
208,False,"{'a': 0.002, 'e': 0.6610009512659124}",20,0,-2.1863196446105997,"{0: 18, 1: 0, 2: 2, 3: 0, 4: 0}",0
209,False,"{'a': 0.002, 'e': 0.659680270484389}",30,0,-120.95818483237339,"{0: 18, 1: 0, 2: 10, 3: 2, 4: 0}",0
210,False,"{'a': 0.002, 'e': 0.6583622284248272}",30,8,-115.10577959683502,"{0: 15, 1: 1, 2: 3, 3: 1, 4: 2}",1
211,False,"{'a': 0.002, 'e': 0.6570468198150567}",35,0,-68.52186223500368,"{0: 28, 1: 0, 2: 6, 3: 0, 4: 1}",1
212,False,"{'a': 0.002, 'e': 0.6557340393934418}",20,11,-14.660564978909573,"{0: 6, 1: 1, 2: 2, 3: 0, 4: 0}",1
213,False,"{'a': 0.002, 'e': 0.6544238819088586}",20,3,-3.464322524206706,"{0: 14, 1: 1, 2: 2, 3: 0, 4: 0}",1
214,False,"{'a': 0.002, 'e': 0.6531163421206756}",35,0,-148.9534655011413,"{0: 27, 1: 3, 2: 1, 3: 0, 4: 4}",0
215,False,"{'a': 0.002, 'e': 0.651811414798732}",20,8,-58.33693678693122,"{0: 8, 1: 0, 2: 1, 3: 3, 4: 0}",1
216,False,"{'a': 0.002, 'e': 0.6505090947233165}",25,0,-15.979022439005018,"{0: 21, 1: 1, 2: 2, 3: 1, 4: 0}",0
217,False,"{'a': 0.002, 'e': 0.6492093766851474}",25,0,-51.64523029906646,"{0: 18, 1: 2, 2: 4, 3: 1, 4: 0}",0
218,False,"{'a': 0.002, 'e': 0.6479122554853506}",25,18,-31.594273713986404,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 1}",1
219,False,"{'a': 0.002, 'e': 0.6466177259354396}",20,5,-11.223772788128038,"{0: 12, 1: 1, 2: 2, 3: 0, 4: 0}",1
220,False,"{'a': 0.002, 'e': 0.6453257828572946}",20,1,-97.46573264020323,"{0: 13, 1: 1, 2: 3, 3: 0, 4: 2}",1
221,False,"{'a': 0.002, 'e': 0.6440364210831414}",20,0,-58.71425548963071,"{0: 16, 1: 0, 2: 2, 3: 1, 4: 1}",0
222,False,"{'a': 0.002, 'e': 0.6427496354555312}",20,1,-45.83510085279075,"{0: 12, 1: 3, 2: 3, 3: 1, 4: 0}",1
223,False,"{'a': 0.002, 'e': 0.6414654208273198}",25,0,-28.896555346432244,"{0: 20, 1: 1, 2: 3, 3: 1, 4: 0}",0
224,False,"{'a': 0.002, 'e': 0.6401837720616471}",30,17,-40.71117049783875,"{0: 11, 1: 0, 2: 0, 3: 1, 4: 1}",1
225,False,"{'a': 0.002, 'e': 0.6389046840319162}",20,7,-31.12601462754825,"{0: 8, 1: 1, 2: 4, 3: 0, 4: 0}",1
226,False,"{'a': 0.002, 'e': 0.6376281516217733}",25,1,-83.13090833547129,"{0: 16, 1: 1, 2: 6, 3: 0, 4: 1}",1
227,False,"{'a': 0.002, 'e': 0.6363541697250871}",25,0,-118.16105900242442,"{0: 17, 1: 2, 2: 3, 3: 1, 4: 2}",0
228,False,"{'a': 0.002, 'e': 0.6350827332459281}",20,0,-81.16716013203214,"{0: 13, 1: 3, 2: 2, 3: 1, 4: 1}",0
229,False,"{'a': 0.002, 'e': 0.633813837098549}",20,0,-67.09235862028794,"{0: 14, 1: 2, 2: 2, 3: 1, 4: 1}",0
230,False,"{'a': 0.002, 'e': 0.6325474762073634}",20,5,-43.89928684356697,"{0: 9, 1: 1, 2: 5, 3: 0, 4: 0}",1
231,False,"{'a': 0.002, 'e': 0.631283645506926}",20,7,0.14464282315300014,"{0: 11, 1: 1, 2: 1, 3: 0, 4: 0}",1
232,False,"{'a': 0.002, 'e': 0.6300223399419123}",25,1,-66.25986491129477,"{0: 18, 1: 0, 2: 5, 3: 0, 4: 1}",1
233,False,"{'a': 0.002, 'e': 0.6287635544670984}",25,0,-44.98218619430447,"{0: 18, 1: 1, 2: 6, 3: 0, 4: 0}",0
234,False,"{'a': 0.002, 'e': 0.6275072840473407}",30,18,1.1334496908232559,"{0: 9, 1: 3, 2: 0, 3: 0, 4: 0}",1
235,False,"{'a': 0.002, 'e': 0.6262535236575559}",20,0,-75.10797808010014,"{0: 14, 1: 2, 2: 2, 3: 1, 4: 1}",0
236,False,"{'a': 0.002, 'e': 0.6250022682827008}",30,4,-57.87453456480555,"{0: 17, 1: 4, 2: 4, 3: 1, 4: 0}",1
237,False,"{'a': 0.002, 'e': 0.623753512917752}",20,0,-38.98628831553047,"{0: 15, 1: 1, 2: 2, 3: 2, 4: 0}",0
238,False,"{'a': 0.002, 'e': 0.6225072525676867}",20,0,-22.86331510016007,"{0: 18, 1: 1, 2: 0, 3: 0, 4: 1}",0
239,False,"{'a': 0.002, 'e': 0.6212634822474616}",30,0,-147.03191314415068,"{0: 18, 1: 2, 2: 8, 3: 0, 4: 2}",0
240,False,"{'a': 0.002, 'e': 0.6200221969819939}",25,0,-26.745399235939146,"{0: 21, 1: 3, 2: 0, 3: 0, 4: 1}",0
241,False,"{'a': 0.002, 'e': 0.6187833918061408}",20,8,-29.971732192414535,"{0: 9, 1: 0, 2: 2, 3: 1, 4: 0}",1
242,False,"{'a': 0.002, 'e': 0.61754706176468}",20,2,-27.731024895061537,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 1}",1
243,False,"{'a': 0.002, 'e': 0.6163132019122897}",25,0,-144.69458373173399,"{0: 19, 1: 0, 2: 2, 3: 1, 4: 3}",0
244,False,"{'a': 0.002, 'e': 0.6150818073135287}",20,0,-39.582579097697874,"{0: 17, 1: 0, 2: 2, 3: 0, 4: 1}",0
245,False,"{'a': 0.002, 'e': 0.6138528730428171}",30,11,-34.37726186860898,"{0: 14, 1: 1, 2: 3, 3: 1, 4: 0}",1
246,False,"{'a': 0.002, 'e': 0.6126263941844161}",30,0,-23.452558058432142,"{0: 26, 1: 2, 2: 1, 3: 0, 4: 1}",0
247,False,"{'a': 0.002, 'e': 0.6114023658324087}",35,11,-13.87913690958083,"{0: 19, 1: 3, 2: 1, 3: 1, 4: 0}",1
248,False,"{'a': 0.002, 'e': 0.6101807830906798}",20,0,-51.439124678494544,"{0: 16, 1: 0, 2: 3, 3: 0, 4: 1}",0
249,False,"{'a': 0.002, 'e': 0.6089616410728969}",35,11,-59.38762394118078,"{0: 18, 1: 0, 2: 5, 3: 0, 4: 1}",1
250,False,"{'a': 0.002, 'e': 0.6077449349024902}",20,7,-45.87565811158706,"{0: 8, 1: 3, 2: 0, 3: 2, 4: 0}",1
251,False,"{'a': 0.002, 'e': 0.6065306597126334}",20,0,-42.65198355887648,"{0: 14, 1: 2, 2: 3, 3: 1, 4: 0}",0
252,False,"{'a': 0.002, 'e': 0.6053188106462243}",25,0,-40.92342199276159,"{0: 20, 1: 2, 2: 2, 3: 0, 4: 1}",0
253,False,"{'a': 0.002, 'e': 0.6041093828558647}",25,0,-73.58388825414107,"{0: 18, 1: 3, 2: 2, 3: 1, 4: 1}",0
254,False,"{'a': 0.002, 'e': 0.6029023715038421}",20,0,-45.075608873874245,"{0: 14, 1: 0, 2: 6, 3: 0, 4: 0}",0
255,False,"{'a': 0.002, 'e': 0.6016977717621094}",35,0,-82.94809610970322,"{0: 27, 1: 2, 2: 3, 3: 2, 4: 1}",0
256,False,"{'a': 0.002, 'e': 0.6004955788122659}",20,11,-60.0650282501569,"{0: 5, 1: 0, 2: 3, 3: 0, 4: 1}",1
257,False,"{'a': 0.002, 'e': 0.5992957878455384}",20,10,-17.525105188856365,"{0: 7, 1: 2, 2: 0, 3: 1, 4: 0}",1
258,False,"{'a': 0.002, 'e': 0.5980983940627613}",20,2,-98.45159544626976,"{0: 12, 1: 1, 2: 3, 3: 0, 4: 2}",1
259,False,"{'a': 0.002, 'e': 0.596903392674358}",20,0,-33.674502951138436,"{0: 15, 1: 0, 2: 5, 3: 0, 4: 0}",0
260,False,"{'a': 0.002, 'e': 0.5957107789003212}",20,6,-60.14473726282151,"{0: 8, 1: 3, 2: 2, 3: 0, 4: 1}",1
261,False,"{'a': 0.002, 'e': 0.5945205479701944}",20,0,-65.23592057394211,"{0: 15, 1: 2, 2: 1, 3: 1, 4: 1}",0
262,False,"{'a': 0.002, 'e': 0.593332695123052}",20,0,-100.05212837653005,"{0: 10, 1: 3, 2: 6, 3: 0, 4: 1}",0
263,False,"{'a': 0.002, 'e': 0.5921472156074813}",30,20,-42.9373294041107,"{0: 7, 1: 1, 2: 1, 3: 0, 4: 1}",1
264,False,"{'a': 0.002, 'e': 0.5909641046815626}",25,0,-36.698759109919266,"{0: 21, 1: 1, 2: 2, 3: 0, 4: 1}",0
265,False,"{'a': 0.002, 'e': 0.5897833576128504}",25,4,-84.57126823184598,"{0: 14, 1: 1, 2: 4, 3: 1, 4: 1}",1
266,False,"{'a': 0.002, 'e': 0.5886049696783552}",25,0,-60.96587659875177,"{0: 19, 1: 0, 2: 5, 3: 0, 4: 1}",0
267,False,"{'a': 0.002, 'e': 0.5874289361645234}",25,11,-40.66641633890372,"{0: 9, 1: 1, 2: 3, 3: 1, 4: 0}",1
268,False,"{'a': 0.002, 'e': 0.5862552523672196}",25,0,-80.6375087651122,"{0: 17, 1: 2, 2: 4, 3: 1, 4: 1}",0
269,False,"{'a': 0.002, 'e': 0.5850839135917069}",25,15,18.603828218588504,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
270,False,"{'a': 0.002, 'e': 0.5839149151526287}",20,0,-75.51211029076556,"{0: 16, 1: 1, 2: 1, 3: 0, 4: 2}",0
271,False,"{'a': 0.002, 'e': 0.5827482523739896}",25,5,-81.0150155585696,"{0: 16, 1: 1, 2: 0, 3: 1, 4: 2}",1
272,False,"{'a': 0.002, 'e': 0.5815839205891371}",20,0,-80.99993668638442,"{0: 11, 1: 4, 2: 4, 3: 0, 4: 1}",0
273,False,"{'a': 0.002, 'e': 0.5804219151407424}",25,2,-41.443171594375954,"{0: 18, 1: 1, 2: 3, 3: 0, 4: 1}",1
274,False,"{'a': 0.002, 'e': 0.579262231380782}",25,0,-127.48127325667639,"{0: 16, 1: 1, 2: 5, 3: 1, 4: 2}",0
275,False,"{'a': 0.002, 'e': 0.5781048646705196}",20,4,-60.40988576159741,"{0: 12, 1: 0, 2: 2, 3: 1, 4: 1}",1
276,False,"{'a': 0.002, 'e': 0.5769498103804866}",35,0,-42.38877463986481,"{0: 30, 1: 2, 2: 1, 3: 1, 4: 1}",0
277,False,"{'a': 0.002, 'e': 0.5757970638904645}",20,5,6.917004347053307,"{0: 13, 1: 1, 2: 1, 3: 0, 4: 0}",1
278,False,"{'a': 0.002, 'e': 0.5746466205894657}",20,7,-101.0067279558248,"{0: 8, 1: 1, 2: 1, 3: 1, 4: 2}",1
279,False,"{'a': 0.002, 'e': 0.5734984758757153}",20,9,10.975191030540598,"{0: 10, 1: 1, 2: 0, 3: 0, 4: 0}",1
280,False,"{'a': 0.002, 'e': 0.5723526251566332}",30,2,-215.81680791763048,"{0: 14, 1: 0, 2: 10, 3: 1, 4: 3}",1
281,False,"{'a': 0.002, 'e': 0.5712090638488149}",25,14,15.515221687875442,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
282,False,"{'a': 0.002, 'e': 0.5700677873780134}",20,0,-87.23032319355742,"{0: 12, 1: 3, 2: 3, 3: 1, 4: 1}",0
283,False,"{'a': 0.002, 'e': 0.5689287911791218}",25,11,-22.63032286403114,"{0: 10, 1: 0, 2: 4, 3: 0, 4: 0}",1
284,False,"{'a': 0.002, 'e': 0.5677920706961532}",25,0,-56.82641486392925,"{0: 17, 1: 5, 2: 2, 3: 0, 4: 1}",0
285,False,"{'a': 0.002, 'e': 0.5666576213822246}",20,14,9.527877044087099,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
286,False,"{'a': 0.002, 'e': 0.5655254386995371}",25,0,-41.79002424616853,"{0: 20, 1: 2, 2: 2, 3: 0, 4: 1}",0
287,False,"{'a': 0.002, 'e': 0.5643955181193583}",20,11,3.7895694039497747,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 0}",1
288,False,"{'a': 0.002, 'e': 0.5632678551220046}",25,0,-1.1407189788134142,"{0: 22, 1: 1, 2: 2, 3: 0, 4: 0}",0
289,False,"{'a': 0.002, 'e': 0.5621424451968224}",25,10,-22.819466843022937,"{0: 13, 1: 1, 2: 0, 3: 0, 4: 1}",1
290,False,"{'a': 0.002, 'e': 0.5610192838421706}",25,1,-24.431179605953204,"{0: 19, 1: 2, 2: 2, 3: 1, 4: 0}",1
291,False,"{'a': 0.002, 'e': 0.559898366565402}",25,11,-12.391418329174847,"{0: 12, 1: 0, 2: 1, 3: 1, 4: 0}",1
292,False,"{'a': 0.002, 'e': 0.5587796888828463}",20,0,-56.91921268893144,"{0: 15, 1: 0, 2: 4, 3: 0, 4: 1}",0
293,False,"{'a': 0.002, 'e': 0.5576632463197913}",30,6,-116.0208302473099,"{0: 16, 1: 3, 2: 1, 3: 2, 4: 2}",1
294,False,"{'a': 0.002, 'e': 0.5565490344104649}",20,0,-54.97598822548995,"{0: 12, 1: 2, 2: 6, 3: 0, 4: 0}",0
295,False,"{'a': 0.002, 'e': 0.5554370486980182}",20,0,-14.534906070013925,"{0: 16, 1: 1, 2: 3, 3: 0, 4: 0}",0
296,False,"{'a': 0.002, 'e': 0.5543272847345071}",30,0,-85.08812442805791,"{0: 24, 1: 0, 2: 4, 3: 0, 4: 2}",0
297,False,"{'a': 0.002, 'e': 0.5532197380808739}",25,11,26.255012143118527,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
298,False,"{'a': 0.002, 'e': 0.5521144043069306}",20,7,-44.23200718370868,"{0: 10, 1: 0, 2: 2, 3: 0, 4: 1}",1
299,False,"{'a': 0.002, 'e': 0.5510112789913407}",35,0,-100.56670194829805,"{0: 25, 1: 5, 2: 3, 3: 0, 4: 2}",0
300,False,"{'a': 0.002, 'e': 0.5499103577216016}",20,1,-23.355880765432637,"{0: 14, 1: 1, 2: 4, 3: 0, 4: 0}",1
301,False,"{'a': 0.002, 'e': 0.5488116360940264}",25,3,-5.754454938096974,"{0: 18, 1: 2, 2: 2, 3: 0, 4: 0}",1
302,False,"{'a': 0.002, 'e': 0.5477151097137275}",30,0,-41.765692585464315,"{0: 25, 1: 1, 2: 3, 3: 0, 4: 1}",0
303,False,"{'a': 0.002, 'e': 0.5466207741945976}",25,10,-13.471803351717247,"{0: 12, 1: 1, 2: 1, 3: 1, 4: 0}",1
304,False,"{'a': 0.002, 'e': 0.5455286251592933}",25,0,-51.614647594364826,"{0: 17, 1: 3, 2: 4, 3: 1, 4: 0}",0
305,False,"{'a': 0.002, 'e': 0.5444386582392171}",25,0,-38.50654490210784,"{0: 19, 1: 1, 2: 4, 3: 1, 4: 0}",0
306,False,"{'a': 0.002, 'e': 0.5433508690744998}",20,0,-24.766492618401827,"{0: 16, 1: 1, 2: 3, 3: 0, 4: 0}",1
307,False,"{'a': 0.002, 'e': 0.5422652533139832}",25,0,-70.73626127104419,"{0: 20, 1: 2, 2: 1, 3: 0, 4: 2}",0
308,False,"{'a': 0.002, 'e': 0.5411818066152029}",25,0,-58.64762044584672,"{0: 20, 1: 1, 2: 2, 3: 1, 4: 1}",0
309,False,"{'a': 0.002, 'e': 0.5401005246443706}",30,0,-73.43563182311861,"{0: 22, 1: 4, 2: 2, 3: 1, 4: 1}",0
310,False,"{'a': 0.002, 'e': 0.539021403076357}",35,0,-69.18457093038877,"{0: 28, 1: 3, 2: 2, 3: 0, 4: 2}",0
311,False,"{'a': 0.002, 'e': 0.5379444375946745}",30,6,-24.567898027169498,"{0: 21, 1: 0, 2: 2, 3: 0, 4: 1}",1
312,False,"{'a': 0.002, 'e': 0.5368696238914595}",20,10,-6.824867574226879,"{0: 9, 1: 0, 2: 0, 3: 1, 4: 0}",1
313,False,"{'a': 0.002, 'e': 0.535796957667456}",25,0,-86.48786539133069,"{0: 17, 1: 2, 2: 4, 3: 1, 4: 1}",0
314,False,"{'a': 0.002, 'e': 0.5347264346319975}",35,23,0.3547406519497369,"{0: 10, 1: 1, 2: 1, 3: 0, 4: 0}",1
315,False,"{'a': 0.002, 'e': 0.5336580505029906}",20,0,-95.44664671302209,"{0: 14, 1: 1, 2: 3, 3: 0, 4: 2}",0
316,False,"{'a': 0.002, 'e': 0.5325918010068972}",20,5,-25.421983878199043,"{0: 11, 1: 1, 2: 2, 3: 1, 4: 0}",1
317,False,"{'a': 0.002, 'e': 0.5315276818787179}",25,0,-11.228458741224415,"{0: 22, 1: 0, 2: 2, 3: 1, 4: 0}",0
318,False,"{'a': 0.002, 'e': 0.5304656888619749}",25,0,-52.90147247677859,"{0: 18, 1: 1, 2: 5, 3: 1, 4: 0}",0
319,False,"{'a': 0.002, 'e': 0.5294058177086945}",25,8,7.55930153625725,"{0: 14, 1: 2, 2: 1, 3: 0, 4: 0}",1
320,False,"{'a': 0.002, 'e': 0.528348064179391}",30,21,11.103728100633624,"{0: 8, 1: 1, 2: 0, 3: 0, 4: 0}",1
321,False,"{'a': 0.002, 'e': 0.5272924240430485}",20,5,15.026998101232419,"{0: 14, 1: 0, 2: 1, 3: 0, 4: 0}",1
322,False,"{'a': 0.002, 'e': 0.5262388930771054}",20,9,-3.1956043111535086,"{0: 9, 1: 0, 2: 2, 3: 0, 4: 0}",1
323,False,"{'a': 0.002, 'e': 0.5251874670674361}",20,4,15.817296838618127,"{0: 15, 1: 1, 2: 0, 3: 0, 4: 0}",1
324,False,"{'a': 0.002, 'e': 0.5241381418083354}",20,0,-196.57111521615963,"{0: 12, 1: 0, 2: 3, 3: 1, 4: 4}",0
325,False,"{'a': 0.002, 'e': 0.5230909131025008}",20,0,-57.95638702308946,"{0: 15, 1: 1, 2: 2, 3: 1, 4: 1}",0
326,False,"{'a': 0.002, 'e': 0.522045776761016}",20,0,-6.179896413437257,"{0: 17, 1: 1, 2: 2, 3: 0, 4: 0}",0
327,False,"{'a': 0.002, 'e': 0.5210027286033344}",30,17,11.97540519515571,"{0: 12, 1: 1, 2: 0, 3: 0, 4: 0}",1
328,False,"{'a': 0.002, 'e': 0.5199617644572618}",30,20,-38.892025242557565,"{0: 7, 1: 2, 2: 0, 3: 0, 4: 1}",1
329,False,"{'a': 0.002, 'e': 0.5189228801589404}",25,5,-117.23696754727376,"{0: 13, 1: 0, 2: 4, 3: 1, 4: 2}",1
330,False,"{'a': 0.002, 'e': 0.5178860715528314}",25,0,-89.18211338623317,"{0: 17, 1: 2, 2: 4, 3: 1, 4: 1}",0
331,False,"{'a': 0.002, 'e': 0.5168513344916992}",30,0,-49.149954830716254,"{0: 22, 1: 2, 2: 5, 3: 1, 4: 0}",0
332,False,"{'a': 0.002, 'e': 0.5158186648365941}",20,0,-54.220041690366315,"{0: 16, 1: 1, 2: 2, 3: 0, 4: 1}",0
333,False,"{'a': 0.002, 'e': 0.5147880584568362}",20,6,-15.740696700809389,"{0: 11, 1: 1, 2: 1, 3: 1, 4: 0}",1
334,False,"{'a': 0.002, 'e': 0.5137595112299983}",20,6,-13.279996097885325,"{0: 11, 1: 0, 2: 3, 3: 0, 4: 0}",1
335,False,"{'a': 0.002, 'e': 0.5127330190418905}",30,0,-60.450385085963774,"{0: 23, 1: 3, 2: 2, 3: 1, 4: 1}",0
336,False,"{'a': 0.002, 'e': 0.5117085777865424}",20,4,-30.397839897214606,"{0: 13, 1: 0, 2: 1, 3: 2, 4: 0}",1
337,False,"{'a': 0.002, 'e': 0.5106861833661879}",20,5,-90.18093586499946,"{0: 8, 1: 1, 2: 4, 3: 1, 4: 1}",1
338,False,"{'a': 0.002, 'e': 0.5096658316912476}",25,14,6.427252110064548,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
339,False,"{'a': 0.002, 'e': 0.5086475186803137}",20,8,18.572523472040533,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
340,False,"{'a': 0.002, 'e': 0.5076312402601327}",25,8,-83.76405347960282,"{0: 13, 1: 0, 2: 2, 3: 0, 4: 2}",1
341,False,"{'a': 0.002, 'e': 0.5066169923655895}",20,16,7.7016264883899845,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
342,False,"{'a': 0.002, 'e': 0.5056047709396915}",25,7,-23.364306086245783,"{0: 13, 1: 1, 2: 4, 3: 0, 4: 0}",1
343,False,"{'a': 0.002, 'e': 0.5045945719335512}",20,0,-85.96988512735756,"{0: 14, 1: 1, 2: 2, 3: 2, 4: 1}",0
344,False,"{'a': 0.002, 'e': 0.5035863913063714}",25,12,-62.59539129375389,"{0: 8, 1: 1, 2: 3, 3: 0, 4: 1}",1
345,False,"{'a': 0.002, 'e': 0.5025802250254283}",30,0,-7.73470023503895,"{0: 28, 1: 0, 2: 1, 3: 0, 4: 1}",0
346,False,"{'a': 0.002, 'e': 0.5015760690660555}",25,0,-90.80108502629804,"{0: 20, 1: 0, 2: 3, 3: 0, 4: 2}",0
347,False,"{'a': 0.002, 'e': 0.5005739194116277}",25,14,-41.927667040150986,"{0: 8, 1: 1, 2: 1, 3: 0, 4: 1}",1
348,False,"{'a': 0.002, 'e': 0.4995737720535449}",30,22,9.763730999482735,"{0: 7, 1: 1, 2: 0, 3: 0, 4: 0}",1
349,False,"{'a': 0.002, 'e': 0.4985756229912165}",35,17,-50.22857826001434,"{0: 12, 1: 0, 2: 5, 3: 1, 4: 0}",1
350,False,"{'a': 0.002, 'e': 0.4975794682320448}",20,3,3.6640796698352456,"{0: 15, 1: 1, 2: 1, 3: 0, 4: 0}",1
351,False,"{'a': 0.002, 'e': 0.49658530379140947}",30,0,-62.13832602853813,"{0: 22, 1: 0, 2: 7, 3: 1, 4: 0}",0
352,False,"{'a': 0.002, 'e': 0.4955931256926514}",20,0,-49.42017035006082,"{0: 14, 1: 1, 2: 4, 3: 1, 4: 0}",0
353,False,"{'a': 0.002, 'e': 0.494602929967057}",25,0,-75.32508244806823,"{0: 18, 1: 2, 2: 3, 3: 1, 4: 1}",0
354,False,"{'a': 0.002, 'e': 0.4936147126538418}",20,6,1.3078966575641413,"{0: 12, 1: 1, 2: 1, 3: 0, 4: 0}",1
355,False,"{'a': 0.002, 'e': 0.49262846980013547}",25,9,-72.23926251401559,"{0: 11, 1: 0, 2: 3, 3: 1, 4: 1}",1
356,False,"{'a': 0.002, 'e': 0.4916441974609651}",25,4,-88.47130024776143,"{0: 13, 1: 2, 2: 4, 3: 1, 4: 1}",1
357,False,"{'a': 0.002, 'e': 0.4906618916992401}",30,0,-4.333314738759748,"{0: 26, 1: 0, 2: 4, 3: 0, 4: 0}",1
358,False,"{'a': 0.002, 'e': 0.4896815485857362}",30,0,19.29946418512388,"{0: 28, 1: 1, 2: 1, 3: 0, 4: 0}",0
359,False,"{'a': 0.002, 'e': 0.4887031641990795}",20,5,-0.877436532872633,"{0: 12, 1: 2, 2: 1, 3: 0, 4: 0}",1
360,False,"{'a': 0.002, 'e': 0.4877267346257312}",20,6,1.5300752312565495,"{0: 12, 1: 1, 2: 1, 3: 0, 4: 0}",1
361,False,"{'a': 0.002, 'e': 0.4867522559599717}",25,0,-35.256692168383076,"{0: 19, 1: 1, 2: 4, 3: 1, 4: 0}",0
362,False,"{'a': 0.002, 'e': 0.485779724303885}",25,10,-21.43006895078243,"{0: 11, 1: 2, 2: 1, 3: 1, 4: 0}",1
363,False,"{'a': 0.002, 'e': 0.48480913576734325}",25,15,-60.77900239392666,"{0: 6, 1: 0, 2: 3, 3: 0, 4: 1}",1
364,False,"{'a': 0.002, 'e': 0.483840486467991}",25,4,-79.10720367527917,"{0: 12, 1: 5, 2: 3, 3: 0, 4: 1}",1
365,False,"{'a': 0.002, 'e': 0.48287377253122976}",20,6,-91.81729440852543,"{0: 10, 1: 0, 2: 1, 3: 1, 4: 2}",1
366,False,"{'a': 0.002, 'e': 0.48190899009020244}",25,6,-76.38150357886079,"{0: 14, 1: 2, 2: 1, 3: 0, 4: 2}",1
367,False,"{'a': 0.002, 'e': 0.480946135285778}",20,0,-4.35263312227059,"{0: 17, 1: 2, 2: 0, 3: 1, 4: 0}",0
368,False,"{'a': 0.002, 'e': 0.479985204266536}",25,19,11.589089776821677,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
